id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d
151607,1,Aug-03,1,5,0,4,0,1238,61.90%,6,f,0,0,1664.724606,971.09,1500,164.72,0,0,0,Sep-08,1199.4,,Aug-08
151621,0,Apr-87,2,30,0,14,0,4746,18.50%,33,f,0,0,20609.24655,400.74,18000,2609.25,0,0,0,Nov-10,574.81,,Nov-10
152291,0,Jul-99,0,0,0,7,0,3470,25.50%,8,f,0,0,5395.041887,1237.19,4800,595.04,0,0,0,Nov-10,151.64,,Nov-10
152663,0,Dec-02,0,0,0,9,0,12640,83.20%,12,f,0,0,3161.605037,2344.86,3000,161.61,0,0,0,Jun-08,2581.97,,Jan-08
153022,0,Apr-85,0,0,0,7,0,368,1.20%,15,f,0,0,3339.035809,2031.25,3000,339.04,0,0,0,Oct-10,11.71,,Oct-10
153054,1,Feb-96,1,9,0,5,0,30597,89.50%,25,f,0,0,6690.131289,1224.15,5875,815.13,0,0,0,Jul-09,3044.55,,Aug-09
153235,0,Jan-94,0,0,0,5,0,8537,75.50%,5,f,0,0,21380.72297,664.33,18000,3380.72,0,0,0,Nov-10,597.57,,Oct-11
153434,0,Sep-03,2,0,0,10,0,15649,54.50%,23,f,0,0,14204.69083,809.83,11999.99,2165.46,39.23999999,0,0,Nov-10,306.13,,Aug-11
154141,0,May-72,0,0,0,10,0,4067,7.30%,24,f,0,0,5417.794338,1354.48,5000,417.79,0,0,0,Mar-09,3076.88,,Dec-10
154154,0,Mar-00,0,52,114,11,1,5836,68.70%,12,f,0,0,5134.085288,1176.56,4800,334.09,0,0,0,Aug-08,3891.08,,Aug-08
154286,0,Dec-93,0,0,0,3,0,24615,94.70%,6,f,0,0,17586.45199,1143.12,15000,2586.45,0,0,0,Mar-11,573.03,,Feb-11
154305,0,Oct-93,0,64,5,5,1,7600,71.70%,10,f,0,0,4198.854301,1379.38,3599.99,598.86,0,0,0,Nov-10,117.97,,Jan-11
154776,0,Sep-02,2,0,0,8,0,9495,87.90%,8,f,0,0,2009.43,258.3,1492.33,517.1,0,0,0,Aug-08,223.34,,Mar-15
155780,0,Jul-90,0,0,0,9,0,4921,30.40%,9,f,0,0,5162.394223,860.46,4800,362.39,0,0,0,Jan-09,3214.98,,Jan-09
156021,0,Jul-98,1,0,0,7,0,11200,23.20%,11,f,0,0,7775.636871,1275.69,6400,1375.64,0,0,0,Apr-12,73.03,,Mar-12
156417,0,Jul-87,3,0,0,12,0,2444,5.60%,31,f,0,0,6208.942922,1086.57,6000,208.94,0,0,0,Jun-08,5278.09,,Sep-13
156868,0,Feb-02,0,0,0,8,0,916,6.80%,8,f,0,0,28482.75432,1323.44,24750,3732.75,0,0,0,Jan-11,812.73,,Dec-10
157169,0,Nov-97,5,0,0,12,0,148829,6.60%,43,f,0,0,10361.33,206.15,8260.95,2100.38,0,0,0,Dec-08,821.25,,May-16
157768,0,Dec-97,0,29,0,14,0,3209,12.60%,37,f,0,0,4559.031276,487.57,3999.99,559.04,0,0,0,Dec-10,128.06,,Feb-11
158289,0,May-97,0,34,0,7,0,7570,82.30%,16,f,0,0,10593.50755,863.37,9000,1593.51,0,0,0,Dec-10,297.22,,Apr-16
158706,0,Dec-00,0,0,103,4,1,13126,96.50%,4,f,0,0,14370.92225,1161.29,12375,1995.92,0,0,0,Feb-10,4259.11,,May-14
159468,0,Sep-95,1,0,0,16,0,66654,51.60%,34,f,0,0,13399.12782,2121.53,12000,1399.13,0,0,0,Feb-09,8231.59,,Feb-09
159665,0,May-63,0,0,0,4,0,50,0.30%,6,f,0,0,6432.31679,1792.96,5750,682.32,0,0,0,Dec-10,183.83,,Dec-10
159713,0,Mar-02,3,0,0,4,0,3084,65.60%,4,f,0,0,986.55,712.49,804.23,143.67,0,38.65,13.45,May-11,29.16,,May-16
161187,0,Jul-92,1,0,0,10,0,2598,23.80%,15,f,0,0,14773.99102,1140.85,12950,1823.99,0,0,0,Dec-09,5171.89,,Dec-09
163627,0,Jul-90,2,32,0,15,0,18168,68.50%,30,f,0,0,4686.458561,1123.86,4000,686.46,0,0,0,Dec-10,134.37,,Feb-13
163758,0,Mar-82,2,0,0,7,0,24218,85.30%,7,f,0,0,3547.037137,594.48,2999.99,547.05,0,0,0,Dec-10,99.15,,Dec-10
164346,0,Nov-03,0,0,0,4,0,0,0%,4,f,0,0,565.0251577,452.02,500,65.03,0,0,0,Dec-10,33.16,,Nov-15
164741,0,Nov-87,1,59,0,9,0,72303,73.70%,33,f,0,0,18832.94253,605.07,16000,2832.95,0,0,0,Dec-10,526.15,,Dec-10
164792,0,Oct-04,0,0,0,6,0,1032,5%,7,f,0,0,18920.57192,1075.03,17600,1320.57,0,0,0,Dec-08,12791.64,,Dec-08
166437,0,Dec-97,1,33,0,6,0,133,4.20%,20,f,0,0,11289.55269,793.8,9600,1689.55,0,0,0,Aug-10,116.25,,Apr-16
166534,2,Jan-02,1,6,0,15,0,34023,57.70%,19,f,0,0,8877.15,109.65,6435.58,2009.86,0,431.71,4.34,Apr-09,527.93,,Dec-09
166546,0,Aug-95,5,0,0,8,0,12430,29.60%,14,f,0,0,3135.507949,261.3,3000,135.51,0,0,0,Aug-08,2483.36,,Dec-09
166683,0,Oct-79,3,0,0,24,0,10742,8.90%,43,f,0,0,7305.786154,1426.11,6499.99,805.8,0,0,0,Dec-10,204.6,,May-14
166747,2,Apr-00,0,15,0,5,0,2197,75.80%,13,f,0,0,2831.89,197.48,1997.01,653.65,44.99300808,136.24,1.38,Apr-09,707.96,,Dec-09
167189,3,Oct-95,1,7,0,4,0,88,23.80%,18,f,0,0,1587.33,72.78,1213.7,373.63,0,0,0,Oct-08,158.76,,May-16
167205,0,Sep-88,0,42,0,15,0,13867,33.70%,24,f,0,0,17495.30684,408.22,15000,2495.31,0,0,0,Dec-10,490.65,,Feb-11
167584,0,Jun-94,3,80,0,2,0,3943,98.60%,5,f,0,0,4514,157.36,3494.37,1019.63,0,0,0,Feb-09,322.49,,Feb-16
167645,0,Apr-97,2,0,0,3,0,5405,40%,19,f,0,0,6778.258742,790.8,6000,778.26,0,0,0,Apr-10,3.94,,Jul-15
167846,0,Aug-99,1,0,0,9,0,12102,49%,15,f,0,0,13441.00357,1754.47,11300,2141,0,0,0,Jun-10,7.17,,Jun-10
168100,0,Dec-95,1,0,0,12,0,18076,81.40%,25,f,0,0,21557.49245,631.95,17999.99,3557.5,0,0,0,Nov-10,5.19,,Nov-10
168190,0,Jun-93,1,25,0,8,0,4504,39.20%,11,f,0,0,2529.27,539.64,1901,596.19,14.98526634,17.09,5.83,Aug-09,132.35,,May-16
168222,0,Aug-94,0,0,0,8,0,25852,60.50%,27,f,0,0,27392.2032,356.1,25000,2392.2,0,0,0,Nov-08,19106.22,,Oct-08
169044,1,Nov-85,0,17,0,12,0,32438,43%,23,f,0,0,21805.83242,176.82,18499.99,3275.6,30.24,0,0,Jan-11,636.34,,Dec-10
169254,0,Oct-90,2,0,0,9,0,20380,48.10%,26,f,0,0,18867.74967,471.72,17000,1867.75,0,0,0,Aug-09,8642.19,,May-16
169354,0,Oct-01,0,0,0,11,0,38054,61.20%,12,f,0,0,5894.49,410.34,5400,494.49,0,0,0,Feb-09,3654.23,,Feb-09
169453,0,Jan-04,2,0,0,4,0,25,0.20%,4,f,0,0,20479.9813,830.27,18500,1979.98,0,0,0,Feb-09,12618,,Mar-14
169525,0,Jan-03,2,0,0,9,0,3305,55.10%,10,f,0,0,10478.72198,408.08,9000,1448.73,30.00000001,0,0,Jan-11,1.46,,Jan-11
169793,0,Mar-97,0,46,0,11,0,348,4.80%,25,f,0,0,7894.73,362.64,5558.08,1865,0,471.65,4.71,Feb-09,530.36,,Nov-09
170488,0,Mar-04,0,0,0,6,0,3015,25.30%,9,f,0,0,5681.902201,454.56,5000,681.9,0,0,0,Jul-10,933.83,,Jul-10
170528,0,Apr-02,1,0,0,9,0,7336,71.90%,24,f,0,0,14059.38537,760.49,12000,2059.39,0,0,0,Dec-10,393.41,,Feb-16
170929,0,Oct-89,1,44,0,6,0,8644,72.60%,14,f,0,0,10042.83051,1255.35,9000,1042.83,0,0,0,Jan-09,6432.48,,Dec-12
171220,0,Dec-97,2,0,0,5,0,93,0%,8,f,0,0,18930.34,326.06,4882.92,2283.17,32.99506554,11731.25,4105.92,Mar-09,200.01,,May-16
171298,0,Jan-00,0,0,0,7,0,2698,9.50%,17,f,0,0,7830.665691,1118.67,7000,830.67,0,0,0,Dec-10,225.5,,Dec-10
172644,0,Oct-94,0,74,0,11,0,19009,30%,18,f,0,0,13996.25553,181.77,12000,1996.26,0,0,0,Dec-10,391.12,,Nov-11
172802,1,Jul-72,2,17,0,7,0,498,7.30%,25,f,0,0,5698.810312,797.83,5000,698.81,0,0,0,Dec-10,159.37,,Apr-16
173029,0,Dec-94,2,41,70,11,1,10358,91.70%,24,f,0,0,8311.84,994.18,6335.33,1829.62,0,146.89,1.56,Apr-10,416.62,,Sep-10
173981,3,Dec-72,0,19,0,6,0,2105,45.30%,33,f,0,0,3701.247745,607.24,3200,501.25,0,0,0,Apr-10,902.55,,Jul-14
174377,0,Oct-99,3,60,0,12,0,2822,9.90%,24,f,0,0,5480.64559,1769.79,4800,680.65,0,0,0,Feb-10,1631.54,,Feb-10
175056,0,Jan-94,0,0,0,6,0,21004,97.70%,35,f,0,0,23067.26757,317.17,20000,3067.27,0,0,0,Jan-10,7446.74,,Jun-14
175147,0,Mar-00,1,61,0,17,0,11675,75.80%,29,f,0,0,2942.427533,2319.43,2400,542.43,0,0,0,Dec-10,85.43,,May-16
175193,0,Jul-04,0,0,0,2,0,3933,43.70%,3,f,0,0,8587.161956,1059.1,7500,1087.16,0,0,0,Dec-10,242.56,,Dec-10
175582,0,Sep-96,3,59,47,6,2,7251,80.60%,15,f,0,0,12060.06736,753.75,10000,2060.07,0,0,0,Aug-10,1649.16,,May-16
176062,3,Oct-95,1,8,0,3,0,88,44%,17,f,0,0,931.5,232.6,678.15,253.35,0,0,0,Oct-08,93.23,,May-16
176206,0,Feb-95,2,0,0,4,0,1492,33.20%,5,f,0,0,3450.932223,862.73,3000,450.93,0,0,0,Dec-10,100.22,,May-11
176610,0,Sep-02,0,0,0,8,0,7121,33.70%,9,f,0,0,3453.794808,873.93,2975,478.8,0,0,0,Dec-10,98.46,,Dec-10
176942,0,Jul-99,2,0,0,8,0,17641,69.50%,18,f,0,0,19576.92009,800.87,16500,3076.92,0,0,0,Mar-10,1950.71,,Apr-10
176995,0,Jul-99,3,39,0,10,0,30946,61.50%,18,f,0,0,12770.59,342.9,8471.54,3553.14,0,745.91,7.5,Feb-09,859.07,,Dec-09
177075,0,Sep-91,0,0,0,7,0,0,0%,30,f,0,0,17016.46038,2206.03,15000,2016.46,0,0,0,Dec-10,482.31,,Aug-15
177259,0,Aug-00,1,0,0,5,0,23391,90.70%,14,f,0,0,19760.82237,467.87,17950,1810.82,0,0,0,Jan-09,12719.24,,Jan-09
177913,0,Oct-91,0,0,0,11,0,16324,48%,25,f,0,0,7930.939209,396.55,7000,930.94,0,0,0,Nov-09,2988.95,,Nov-09
178157,0,Aug-00,2,0,0,7,0,7104,93.50%,25,f,0,0,5511.15,47.32,2812.13,2024.47,0,674.55,129.929,Oct-09,50.03,,Feb-10
178236,0,Aug-02,0,0,0,7,0,9273,43.90%,10,f,0,0,14193.34884,295.69,12000,2173.37,19.97999999,0,0,Feb-10,4185.78,,Nov-10
178239,0,Dec-95,3,0,0,8,0,6718,94.60%,11,f,0,0,8353.107275,606.59,6999.99,1353.11,0,0,0,Dec-10,236.06,,Sep-15
178977,0,May-92,4,0,0,19,0,12017,12.10%,55,f,0,0,7221.69,21.6,5591.61,1630.08,0,0,0,Oct-08,802.47,,May-16
179020,1,Jan-93,1,19,0,9,0,5749,43.20%,23,f,0,0,10976.02508,207.93,9325,1651.03,0,0,0,Dec-10,307.06,,Dec-10
179897,1,Dec-94,0,6,0,7,0,6530,21.80%,13,f,0,0,30103.87502,532.25,25000,5103.88,0,0,0,Dec-10,837.68,,Dec-10
180005,0,Jun-00,0,55,0,8,0,2666,12.10%,19,f,0,0,4444.32909,1861.19,4000,444.33,0,0,0,Jan-10,1448.33,,Feb-13
180535,0,Apr-02,2,43,0,16,0,3761,55.40%,27,f,0,0,4082.244935,758.07,3500,582.24,0,0,0,Dec-10,113.99,,Dec-10
180614,0,Apr-93,0,73,0,14,0,33698,91.30%,24,f,0,0,30328.54577,1115.35,24625,5703.55,0,0,0,Dec-10,845.47,,May-16
180675,0,Oct-80,1,27,0,21,0,3472,4.50%,63,f,0,0,13650.38,244.97,8767.32,2675.41,0,2207.65,0,Mar-09,817.41,,May-16
180712,1,Jun-89,3,18,0,13,0,14534,48.90%,22,f,0,0,15179.28358,2814.49,12000,3179.28,0,0,0,Dec-10,435.85,,Dec-10
181036,0,Jun-00,1,0,0,5,0,6703,47.50%,22,f,0,0,20705.86129,1217.9,18000,2705.86,0,0,0,Dec-10,580.97,,Dec-10
181590,0,Jan-96,2,34,0,10,0,5861,53.80%,16,f,0,0,14580.70226,668.28,12000,2580.7,0,0,0,Dec-10,407.18,,Dec-10
181701,1,Feb-04,0,11,0,4,0,5061,72.30%,6,f,0,0,5914.503029,1301.19,5000,914.5,0,0,0,Dec-09,2054.79,,Feb-10
182089,0,Feb-91,0,73,0,11,0,16888,39.50%,40,f,0,0,24379.7862,926.39,21000,3379.79,0,0,0,Dec-10,678.74,,Dec-15
182554,0,Jan-97,0,30,0,2,0,463,92.60%,9,f,0,0,4747.534251,1251.45,3999.99,747.54,0,0,0,Nov-10,15.13,,Mar-16
182589,1,Sep-98,0,4,0,2,0,0,0%,13,f,0,0,10131.52284,754.71,8800,1316.52,15,0,0,Nov-10,11.4,,Nov-10
182845,0,Dec-00,4,0,0,22,0,8283,12.70%,39,f,0,0,26630.20565,639.12,25000,1630.21,0,0,0,Sep-08,20210.86,,Nov-13
183801,0,Jul-98,0,0,0,9,0,46525,93.60%,10,f,0,0,18185.5444,918.82,15450,2735.55,0,0,0,Dec-10,506.84,,Nov-15
183936,0,Oct-00,0,0,0,14,0,2650,6.60%,18,f,0,0,6413.832389,1990.5,5800,613.83,0,0,0,Apr-10,253.09,,Apr-10
184296,0,Jul-90,5,28,0,9,0,17,0.10%,15,f,0,0,12982.48,141.65,10210.53,2771.95,0,0,0,Jun-09,898.85,,May-16
184562,0,Sep-95,2,69,0,12,0,827,6.60%,22,f,0,0,2609.48,234.74,1732.25,504.18,0,373.05,3.74,Jul-08,319.54,,Jan-09
184908,0,Aug-04,2,0,0,5,0,961,26%,7,f,0,0,1170.657129,542.36,999.99,155.66,15,0,0,Jan-11,1.43,,Jan-11
185352,0,Aug-04,1,0,0,4,0,1554,29.30%,4,f,0,0,6933.194512,544.75,5999.99,933.21,0,0,0,Dec-10,193.55,,Dec-10
185684,3,Feb-92,2,4,0,8,0,10753,52.30%,15,f,0,0,14318.87,318.7,10005.99,3756,0,556.88,5.6,Jul-09,764.64,,Jul-15
186499,0,Jul-97,1,0,0,7,0,2227,3.80%,37,f,0,0,1110.813028,971.96,1000,110.81,0,0,0,Aug-10,185.8,,
186572,0,Oct-79,0,62,115,16,1,7606,18.60%,39,f,0,0,12347.21988,745.98,12000,347.22,0,0,0,May-08,11202.55,,Oct-15
186652,2,Nov-01,0,3,0,10,0,8355,34.40%,12,f,0,0,10817.03,899.78,5058.01,1803.72,0,3955.3,1384.33,May-10,200.22,,May-16
186840,0,Dec-01,0,0,0,11,0,27293,86.60%,14,f,0,0,24740.98049,1085.29,20000,4740.98,0,0,0,Dec-10,693.79,,Dec-10
187464,1,Feb-00,0,15,0,11,0,10157,26.20%,20,f,0,0,11555.4033,1880.13,10000,1555.4,0,0,0,Dec-10,325.23,,Dec-10
187671,0,Dec-94,2,47,0,7,0,4209,75.20%,12,f,0,0,8654.61,397.39,5262.41,2503.24,0,888.96,8.94,Oct-08,862.97,,Oct-09
188937,0,Jul-98,1,0,0,20,0,0,0%,42,f,0,0,8110.596545,2509.36,8000,110.6,0,0,0,Apr-08,609.58,,Feb-11
189379,0,Mar-97,1,0,0,8,0,1773,5%,15,f,0,0,2912.210708,1144.08,2800,112.21,0,0,0,Aug-08,2391.23,,Jul-08
190811,0,Sep-01,1,0,0,5,0,949,55.80%,8,f,0,0,1111.46,1041.37,886.3,174.5,0,50.66,0.63,Jun-09,62.45,,May-16
190846,0,May-01,2,0,0,8,0,12308,43.60%,12,f,0,0,7661.88,781.02,5323.38,2338.5,0,0,0,Oct-08,851.41,,May-16
191006,2,Dec-96,3,19,0,9,0,7914,30.80%,11,f,0,0,8802.18,1341.61,7500,1302.18,0,0,0,Jan-11,236.1,,Dec-10
191730,0,Nov-97,0,43,0,5,0,9150,96.30%,22,f,0,0,24740.97669,2541.7,19999.99,4740.98,0,0,0,Jan-11,697.12,,Jul-14
192239,0,Jan-03,3,0,0,8,0,21777,53.70%,14,f,0,0,22583.26677,254.07,20000,2583.27,0,0,0,Jul-09,9417.16,,Mar-10
192299,0,Nov-00,3,49,0,11,0,4281,63%,19,f,0,0,19362.44821,943.5,16000,3335.57,26.88,0,0,Nov-10,1602.87,,Nov-14
192311,0,Dec-98,0,0,0,6,0,4475,63%,10,f,0,0,10994.76631,742.15,10000,994.77,0,0,0,Apr-09,6502.24,,Jun-09
192616,0,Jun-97,2,0,0,14,0,25413,45.20%,26,f,0,0,13865.29434,577.72,12000,1865.29,0,0,0,Jul-10,2645.13,,Feb-15
193452,0,Dec-94,2,0,0,4,0,15043,65.20%,25,f,0,0,11344.30276,2990.38,10000,1344.3,0,0,0,Jan-11,331.48,,Mar-16
193586,0,Apr-04,2,0,0,7,0,6353,39.50%,8,f,0,0,10544.50197,737.17,8999.99,1544.51,0,0,0,Jan-11,294.86,,Mar-13
193630,0,Sep-02,1,0,0,6,0,3737,55.80%,11,f,0,0,4442.805382,1360.61,4000,442.81,0,0,0,Dec-09,1685.2,,Nov-09
194565,2,Sep-92,0,8,0,8,0,11370,41.60%,22,f,0,0,13800.92888,1737.89,12000,1800.93,0,0,0,Dec-10,771.89,,Nov-11
194762,1,Jul-79,0,19,0,6,0,18403,73.30%,9,f,0,0,17924.18663,870.11,15450,2474.19,0,0,0,Jul-09,9021.97,,Jul-09
195618,0,May-02,0,24,0,8,0,19504,77.30%,11,f,0,0,7103.957781,740,6000,1103.96,0,0,0,May-10,4.12,,May-10
195655,0,Jan-98,2,0,0,30,0,10463,8.20%,63,f,0,0,20705.85042,854.18,17999.99,2705.86,0,0,0,Jan-11,578.4,,Jun-12
196027,1,Nov-98,3,20,0,2,0,2808,51.10%,7,f,0,0,3432.784025,739.63,3000,432.78,0,0,0,Dec-10,5.95,,Dec-10
196148,0,May-95,0,0,0,16,0,6297,14.50%,36,f,0,0,17163.96246,972.63,15000,2163.96,0,0,0,Oct-10,1902.2,,Oct-10
196380,0,Jun-86,0,0,0,14,0,33060,21.70%,23,f,0,0,12246.55873,1976.15,11000,1246.56,0,0,0,Feb-10,9.87,,Feb-10
196428,0,Nov-00,0,0,0,6,0,4500,13%,7,f,0,0,3793.02,842.32,2282.72,664.82,74.96207377,770.52,269.6,Aug-09,155.19,,May-16
196521,0,Feb-03,1,0,0,6,0,2344,9.80%,9,f,0,0,21710.02702,298.51,20000,1710.03,0,0,0,Jun-09,2860.41,,Jun-09
196559,0,Oct-90,0,0,0,10,0,2907,4%,18,f,0,0,3335.229263,1695.41,3000,335.23,0,0,0,Oct-10,9.61,,Oct-10
196574,0,May-95,2,31,0,20,0,26218,28.70%,26,f,0,0,10959.49476,547.97,9500,1459.49,0,0,0,Jun-10,2383.46,,Jun-10
196863,0,Jun-04,0,0,0,10,0,5967,25.50%,10,f,0,0,5158.918623,1338.39,4350,808.92,0,0,0,Nov-10,10.36,,Apr-11
196910,0,Mar-91,2,57,78,7,1,27786,85.50%,16,f,0,0,7509.82,332.8,6233.81,1276.01,0,0,0,Mar-10,288.89,,May-16
197019,0,Mar-91,2,57,78,7,1,27786,85.50%,16,f,0,0,2092.44,283.96,1650.22,367.25,74.96850339,0,0,Dec-09,100.22,,May-16
197225,1,Oct-96,1,9,0,2,0,7335,45.80%,19,f,0,0,13783.56639,315.87,12000,1745.41,38.15999999,0,0,Jan-11,770.54,,May-16
197360,1,Jan-01,1,22,0,6,0,0,0%,8,f,0,0,7094.10262,946.1,6000,1094.1,0,0,0,Jan-11,198.7,,Apr-16
197558,0,Nov-88,0,54,0,11,0,19210,48.30%,25,f,0,0,3020.761194,197.62,2675,345.76,0,0,0,Jan-11,84.87,,Jan-11
197959,0,Jun-00,3,0,0,3,0,11601,85.90%,6,f,0,0,17333.13847,2179.06,15000,2333.14,0,0,0,Jan-11,484.25,,May-16
198285,0,May-02,1,63,0,5,0,991,34.20%,17,f,0,0,9167.490701,388.28,7850,1257.49,60.00000002,0,0,Nov-10,18.67,,Nov-10
198952,1,Nov-90,5,15,0,13,0,141287,9.40%,44,f,0,0,2573.52762,566.18,2500,73.53,0,0,0,Jun-08,2263.15,,Aug-08
199055,1,Aug-01,1,18,0,5,0,199,1.10%,15,f,0,0,3491.952643,200.69,3000,491.95,0,0,0,Jan-11,98.84,,May-16
199486,0,May-94,1,0,0,10,0,63580,80.60%,19,f,0,0,3936.06,1314.27,2827.31,876.19,0,232.56,2.36,May-09,325.38,,Oct-09
199575,0,Feb-93,0,0,0,9,0,773,4.80%,31,f,0,0,4095.399215,895.9,4000,95.4,0,0,0,May-08,3722.88,,Dec-07
199889,1,Dec-03,3,9,0,11,0,1042,37.20%,16,f,0,0,2390.717595,358.61,2000,390.72,0,0,0,Aug-10,77.64,,Jul-14
200256,1,Oct-03,1,9,0,8,0,137,3.20%,11,f,0,0,13842.17,786.64,11197.58,2604.04,0,40.55,0.59,Nov-10,406.07,,Apr-11
200600,0,Feb-95,0,0,107,4,1,1944,47.40%,11,f,0,0,8690.585118,1825.35,7500,1190.59,0,0,0,Jan-11,247.31,,May-16
200805,1,Jul-88,1,11,0,13,0,16613,18.30%,21,f,0,0,1878.56,449.89,1186.39,519.21,0,172.96,1.77,Nov-08,170.72,,Oct-09
200886,0,Nov-04,1,0,0,7,0,0,0%,7,f,0,0,10578.56423,2108.21,9325,1253.56,0,0,0,Jan-11,300.6,,Jan-11
200912,0,Jan-91,3,0,111,9,1,5181,97.80%,41,f,0,0,11495.17317,2122.53,9400,2080.17,15.00000001,0,0,Mar-11,204.17,,Mar-11
201285,1,Jul-98,2,16,0,8,0,597,14.20%,21,f,0,0,2296.2633,1761.79,2000,296.27,0,0,0,Jan-11,75.48,,Nov-13
201479,0,Mar-88,1,0,0,42,0,3202,1.10%,76,f,0,0,7830.662309,2051.02,7000,830.66,0,0,0,Jan-11,228.16,,Jan-11
201909,0,Aug-98,0,0,0,9,0,46086,92.70%,10,f,0,0,24038.21873,1115.26,20000,4038.22,0,0,0,Jan-11,671.6,,Nov-15
202270,0,Apr-89,1,25,88,13,1,9380,44.10%,24,f,0,0,1084.63,324.54,665.76,267.67,0,151.2,1.54,Aug-08,133.55,,Apr-16
202379,0,Jan-96,2,0,0,12,0,35944,56.20%,21,f,0,0,15160.90083,700.56,13025,2135.9,0,0,0,Jan-11,424.78,,Jan-11
202406,1,Feb-01,0,22,0,7,0,0,0%,9,f,0,0,12237.55048,770.59,9999.99,2237.56,0,0,0,Jan-11,347.92,,Apr-16
202712,0,Jun-89,0,62,0,9,0,7973,89.60%,33,f,0,0,13158.27006,801.85,11200,1958.27,0,0,0,Jan-11,370.09,,Jan-11
202720,0,Nov-93,1,0,0,6,0,8522,21.70%,16,f,0,0,10741.74719,2363.18,10000,741.75,0,0,0,Feb-09,6980.96,,Feb-09
203367,2,Nov-98,2,16,0,24,0,62976,86.10%,30,f,0,0,31565.86822,8028.52,25000,6565.87,0,0,0,Jan-11,894.15,,Jan-11
203424,0,Sep-03,0,0,0,5,0,7429,82.50%,9,f,0,0,11411.55436,3273.56,9325,2086.55,0,0,0,Feb-11,336.72,,Feb-11
203532,0,Dec-00,1,0,0,2,0,639,13.60%,4,f,0,0,3505.1,53.95,2474.2,1030.9,0,0,0,Jun-08,701.12,,Dec-09
203554,0,Dec-92,0,36,0,14,0,14903,35.30%,48,f,0,0,17459.75629,1344.33,14999.99,2459.77,0,0,0,Jan-11,487.31,,Jul-15
204428,0,Oct-96,3,38,0,9,0,2923,28.40%,16,f,0,0,4807.629375,1231.96,4000,807.63,0,0,0,Jan-11,137.6,,Jul-11
204576,0,Feb-92,1,0,0,12,0,18314,50.60%,32,f,0,0,11809.38286,1052.59,11500,309.38,0,0,0,May-08,10723.02,,Dec-07
206181,0,Sep-99,1,0,0,2,0,150,7.50%,5,f,0,0,3862.93163,1517.58,3500,362.93,0,0,0,Apr-10,5.54,,Apr-16
206360,0,Jun-97,2,77,0,2,0,0,0%,3,f,0,0,8653.732987,1412.24,7200,1453.73,0,0,0,Jan-11,244.62,,May-16
206839,1,Jul-85,1,15,0,10,0,2475,5.40%,32,f,0,0,2192.734085,1370.46,2000,192.73,0,0,0,Oct-09,953.47,,Apr-16
207148,0,Feb-92,1,0,0,3,0,1489,62%,4,f,0,0,2382.281123,1219.5,2100,282.28,0,0,0,Jan-11,73,,Apr-16
207387,0,Mar-00,0,0,0,5,0,15368,87.10%,6,f,0,0,11852.09877,1775.71,10000,1804.32,47.78,0,0,Jan-11,335.91,,Feb-11
207910,0,Jul-91,1,0,0,9,0,21521,29.50%,20,f,0,0,2507.503437,1378.81,1628.1,226.75,0,652.6534373,231.31,Feb-10,69.14,,May-16
208191,0,May-92,2,43,0,11,0,4781,15.50%,21,f,0,0,5011.52,495.04,3887.31,1124.21,0,0,0,May-09,313.3,,May-16
208594,1,Oct-95,3,12,47,12,1,8473,27.60%,29,f,0,0,11657.50259,3089.24,10000,1657.5,0,0,0,Feb-10,3755.3,,Apr-16
208728,0,Dec-02,1,33,0,10,0,8494,44.20%,13,f,0,0,10356.20856,7464.73,8775,1581.21,0,0,0,Mar-10,3338.15,,Mar-14
208827,0,Nov-92,5,0,0,8,0,11333,45.50%,24,f,0,0,11344.3046,652.3,10000,1344.3,0,0,0,Jan-11,320.57,,Jan-11
209349,0,May-93,4,0,0,4,0,9366,40.70%,8,f,0,0,7308.94,757.54,6306.02,916.72,14.99003808,71.21,16.1224,Oct-10,225.86,,Apr-16
209392,0,Jan-02,0,0,0,9,0,4922,30.60%,13,f,0,0,2268.427808,1134.21,2000,268.43,0,0,0,Jan-11,8.63,,Jan-11
209581,1,Jul-93,0,15,0,7,0,23129,79.80%,19,f,0,0,3837.48,107.33,2264.39,954.35,0,618.74,6.19,Jul-08,536.57,,Jan-09
210194,0,Dec-98,3,0,0,13,0,29736,80.20%,20,f,0,0,4546.311329,1136.58,3800,746.31,0,0,0,Jan-11,127.74,,May-16
210287,0,Sep-84,1,0,0,17,0,67232,41.10%,30,f,0,0,6920.103618,1384.02,6000,920.1,0,0,0,Jan-11,193.32,,Apr-15
210778,0,Nov-93,0,0,0,3,0,0,0%,6,f,0,0,3329.38039,2524.78,3000,314.38,14.99999998,0,0,Jun-09,24.97,,Jul-14
210784,0,Nov-94,0,0,0,10,0,11496,26.60%,20,f,0,0,11454.74588,1309.82,9999.99,1454.76,0,0,0,Jan-11,120.89,,Mar-15
210884,0,Jul-02,0,0,0,5,0,6999,65.70%,5,f,0,0,8223.879531,1644.78,7000,1223.88,0,0,0,Jan-11,231.24,,Apr-16
